country,friendship,power,usthem,session_number,model_number
ethiopia,-0.6680739841259391,2.4600603289915006,2.4648974270358184,110,5
chad,2.2270840287587466,0.739051222231802,0.5010156899409977,110,5
zimbabwe,-4.218912584308965,-0.5137881686263062,0.766319587007036,110,5
kenya,-1.497881274668421,1.8068228979670793,-0.43528257755751143,110,5
bosnia,-1.4786418111124915,1.5391302544549634,1.5201246677989342,110,5
netherlands,1.9107797247929224,1.0915468240408264,0.6036820894236663,110,5
azerbaijan,-2.049869392109619,2.2337911122220615,0.8996112844645127,110,5
spain,0.34692873265166346,0.7995824974764326,-0.18872405319859395,110,5
nigeria,-2.114767650763854,-1.5015737867881556,1.4220695333248172,110,5
kosovo,-3.378656076361918,2.271116055260801,0.9515841551685613,110,5
uganda,-0.042164456151632224,0.6493765093165115,-0.1803357061460431,110,5
liberia,-0.8365731716860023,-2.6623794660657043,-0.6456763811126949,110,5
indonesia,-1.995469256238731,0.24064008770085502,0.9253255482493227,110,5
ecuador,1.138412828106388,-0.5809065544506362,0.8692817242429193,110,5
bolivia,-0.42491806136185994,-0.6276249734115064,0.31540946164447675,110,5
rwanda,-3.4367092447642054,-0.029116061039164268,-0.8574747634812805,110,5
bangladesh,-0.09944273569217159,-0.1338831335274631,2.05327571877632,110,5
macedonia,-0.3953178016392571,3.0106698136159085,1.3596113290082488,110,5
thailand,0.7244458004843498,2.318092075011114,0.6263825120560708,110,5
guatemala,-1.0113430221702995,-0.6370563746878575,-0.07035949564882717,110,5
congo,-1.2761676835477027,0.0630198389373947,2.2927055265771625,110,5
armenia,0.6079854361825022,0.5937704174179087,1.0378581634193902,110,5
kazakhstan,1.520590189084585,2.6308919808163935,1.1646313056346962,110,5
croatia,1.3680617734780294,1.570539681262218,0.21578998973509825,110,5
romania,-0.8977406919986353,1.810129458575766,0.15039910704466955,110,5
cambodia,-1.5615369053062444,-1.37591251462454,-0.17556032819254677,110,5
libya,-1.4556122488242913,-1.471019523037364,-1.1207061201124207,110,5
jamaica,1.2119391468577505,2.658693743313824,-2.439927626935707,110,5
estonia,-1.6856677698399811,-1.8307145423978173,0.28348023398156685,110,5
denmark,-0.6388861251520145,0.6001875163476423,-0.08539039677723258,110,5
belgium,-0.45464401775405994,2.7322180828157534,-0.7528595113409826,110,5
new_zealand,0.9373817085957457,1.4377470516416249,0.6094758119962715,110,5
argentina,0.12470940780157821,0.4279685658812607,0.44612892927748626,110,5
tanzania,0.3852536673957366,0.5532474639253255,0.43005714069902107,110,5
singapore,1.0376103536161159,1.3518349090562474,0.4683034077002775,110,5
norway,1.5823378660641971,1.463735473247592,0.35331911340477623,110,5
el_salvador,-0.5996584851606269,1.4508510784805566,-1.390225666871359,110,5
bulgaria,2.3068775764276994,2.8278397594985143,0.8222235779175379,110,5
malaysia,0.7801077005790191,0.8895722142950074,1.419691168389456,110,5
hungary,-0.9958593135744055,0.5554173352702996,-2.1965256242496807,110,5
sweden,-1.0829290446849045,1.0200284696325033,0.12278830808775854,110,5
ghana,2.235147315361041,2.924131856763472,0.6910448374422856,110,5
albania,0.4993103023521802,0.6376064486285139,0.6681453417673855,110,5
lesotho,1.3883816059653769,0.44854968144976487,0.693128171683418,110,5
czech_republic,-1.0918911449163307,0.3474774362497039,1.2248332246712434,110,5
austria,-0.1272668256289241,0.40969058495260996,0.23908293405576447,110,5
dominican_republic,1.8662142308590808,2.812953091774946,0.4898083143827465,110,5
switzerland,0.7534286428350392,0.7554362673475914,1.1388161134169985,110,5
united_arab_emirates,-1.5110602203995522,0.05669069649691253,1.2689523487967638,110,5
honduras,1.2874430040793703,1.389244693198219,1.423334819815512,110,5
portugal,1.8969266964306457,0.8729055417429815,-0.25932021725651166,110,5
qatar,-1.1622073378004179,1.4598341105174195,-0.5266344321812492,110,5
senegal,-0.15978515963394824,1.0040861185670724,-1.0909560958469613,110,5
morocco,-1.0041143068402054,0.8665418397619049,0.3586678027744283,110,5
belarus,-1.7259097951996085,-0.08990228484079797,0.5871417735151212,110,5
nicaragua,-0.7391343865468604,0.702169538136863,-0.00687799968690876,110,5
sri_lanka,-1.2842210011734616,0.28715022890546166,-0.7406524737753823,110,5
moldova,-0.4098832515544966,0.23966695970738802,0.5492265009550308,110,5
chile,0.7577796792196387,0.9286183412364898,0.5266019989683395,110,5
liechtenstein,1.2415918856083563,1.9859699036964649,0.5340367852526593,110,5
yugoslavia,-2.611269323768437,-0.20563175488481156,0.8478794296594758,110,5
guinea,-1.9694102621235894,1.0456129437112682,-1.4746882032974988,110,5
costa_rica,0.7252063816324328,1.229252577991097,1.1342208226222577,110,5
lithuania,-0.08743821669132963,0.42163023247948234,1.3121957701074647,110,5
zambia,2.356710026042686,1.5403856947360426,0.2755026369295118,110,5
central_african_republic,-0.3916488286178399,0.38045667112437487,1.021579916268156,110,5
algeria,-2.0456769065301925,-1.5052944899721827,0.048462272403357334,110,5
marshall_islands,0.5788673709002885,0.29923512777875944,0.10011876833954819,110,5
yemen,-1.7300401171655788,0.615778995429624,-0.9399359532690935,110,5
mongolia,0.5881564144410202,2.273251020860571,0.7226739243700931,110,5
bahamas,-1.3818762726096774,2.3981732279144317,-1.209993647225225,110,5
guyana,2.165673040012912,1.6719292667380805,0.18282044263613292,110,5
laos,-2.730471240097673,-0.743862525887851,-0.17626274436234596,110,5
grenada,-0.3191817218547902,-0.291487676977164,-1.863063283173213,110,5
micronesia,0.28342239668675867,0.936449257075157,2.2442971301716543,110,5
bahrain,-1.6529539720521291,-0.7318282433978552,1.3464373533473393,110,5
botswana,0.2612229037734723,1.4784487227933847,-1.0365608824214059,110,5
tunisia,0.13615786623463394,1.2755711126114406,0.4278933626731719,110,5
iceland,-0.7115740072566675,-0.4948086960459289,0.8899011243401385,110,5
mali,-0.5579371774890666,-1.5815975436223755,-0.46431514080312314,110,5
angola,-1.60325059222667,0.4709603617470096,0.4462671086067043,110,5
swaziland,0.72426767037811135,1.1371525546789192,1.1864290294806648,110,5
sierra_leone,0.12096500790544193,0.6607997102062172,-0.8539256000074948,110,5
malawi,-0.24189114453891847,-1.221041338957649,0.5623778172737289,110,5
barbados,0.8352803181514081,2.074352204055726,-0.5624995029758971,110,5
luxembourg,0.2488899110178291,0.8441145731833382,0.4317398568955234,110,5
kyrgyzstan,1.1083668224621082,1.8336241735637178,1.5063259719234317,110,5
finland,0.8545774084012758,-0.35862894107785326,0.013140256304542424,110,5
oman,0.6098581315548425,2.375341483617511,-0.31952816850649873,110,5
niger,-0.7016168536404889,0.20680775353004197,1.6642579137301456,110,5
democratic_republic_of_the_congo,-0.49262946297974475,0.9392151510390826,0.4872644726781854,110,5
namibia,2.341339508039021,-0.05890475547524474,0.571942488463201,110,5
bhutan,1.0410156980990066,3.775762710456614,-0.18693313290532457,110,5
east_timor,0.48506749064682675,1.7489188119703722,0.24387745870397087,110,5
san_marino,2.554038147468421,2.9524163292032575,0.137405641925873,110,5
latvia,0.3320508997700791,0.9795846092319889,0.5769531564844187,110,5
nepal,1.0301325446395821,0.7757216618843166,-0.3745550124582444,110,5
fiji,-0.10539665783389134,-0.2593565433600057,-0.8121070074915909,110,5
ivory_coast,-0.2849768887085583,1.0599987105271893,-1.0292916414762154,110,5
eritrea,-0.19124671768468127,0.8304945149464195,0.0018528937088445505,110,5
slovenia,1.4943819170244665,1.7430338038005362,0.22739857030296612,110,5
uzbekistan,0.6830392598990385,1.5925839747538777,0.29873337246054277,110,5
slovakia,0.3001906701236907,0.05602102228109469,-0.5382617316153182,110,5
cape_verde,0.8176969725209272,0.6960148729761196,0.5604513433623645,110,5
mozambique,1.5152111716391672,1.234959788240939,0.25735684612506154,110,5
cameroon,1.345879006011783,0.3408710276203336,-0.1931163150434258,110,5
belize,-0.3392039020462035,-0.6214458844102398,0.44546481248308556,110,5
paraguay,0.4970683927272667,0.5501305897600992,1.05622312984591,110,5
trinidad_and_tobago,0.630760172572769,1.4195593967200193,0.23764408613160098,110,5
turkmenistan,-0.8833279276793493,1.5256866186266036,0.9259673819347694,110,5
solomon_islands,1.2518643502503335,0.8964897069052069,0.09336464569593729,110,5
palau,0.595338424171899,1.4292500664425278,0.8683836695844371,110,5
burundi,-0.8223857153920942,-0.4603631454126287,-1.162889696937112,110,5
mauritania,1.7567472413468488,1.7605741983734435,-0.6214045428876791,110,5
malta,0.8224333882578077,-0.21366676919769031,-0.2944757914101013,110,5
iraq,-3.1006417149277086,-1.8614337865408013,1.5449791562294428,110,6
afghanistan,-2.3154756098205667,-0.7714896444612442,0.10374603255391171,110,6
mexico,0.6880875144639672,-0.14395388817079385,1.311204237365221,110,6
georgia,3.474453318351558,2.911348066147658,3.099488380340366,110,6
china,-2.1955536280846295,-1.8203433932170645,1.8040057198025814,110,6
iran,-3.254675505925524,-1.2793086079777867,1.9509261175608545,110,6
israel,1.2605075624586128,2.944715799264262,0.35483381407313874,110,6
vietnam,-3.639758672236527,-0.6769484016232084,0.19379396489885012,110,6
india,-0.8491270993089879,0.24325893739380022,1.6262303000393388,110,6
colombia,-1.1834783714718116,-0.9741602375031531,2.591202505968043,110,6
russia,-1.9144811968194428,-1.04246006248864,1.1617764427763708,110,6
united_kingdom,-0.3468531579167732,3.12840044836422,-0.626297636248678,110,6
canada,0.9818881779802933,-1.14273322432118,0.6764676160094236,110,6
peru,-0.9607785290101385,-0.8510038923071528,3.4985618101945937,110,6
pakistan,-2.169666747940116,0.882585432505346,1.08717846676601,110,6
japan,0.08030503106179111,0.29096664984693954,1.6018136739061948,110,6
sudan,-0.8604225829557226,1.078202802692826,2.2940781011553,110,6
germany,-2.340039519743766,0.9971624198060453,-0.26292151979413136,110,6
saudi_arabia,-0.14308003553240703,-1.5743874714989665,2.944572758430161,110,6
cuba,-0.9629177192361321,-0.9557715574687733,-0.11845241558232361,110,6
france,-0.506889804206837,2.5226723505952733,0.2222390513046964,110,6
jordan,2.9537662986043673,1.6402438733158626,-1.2400322654240112,110,6
myanmar,-1.7721041232830759,0.111079190584966,2.6077683403939136,110,6
taiwan,-1.0315698822448893,1.6017982832732267,1.8997004623406029,110,6
turkey,-2.2339382613913816,0.5161638224257178,0.6819187434368726,110,6
lebanon,-1.676967189177391,0.8152159595075041,1.4473421144869543,110,6
venezuela,-3.138615950982609,-2.0489664417738696,1.7398965694702544,110,6
cyprus,-1.2223408202844688,-0.06197766054988327,1.9546426801010524,110,6
haiti,0.46583038107502533,-0.4308091989229421,1.9692370675865403,110,6
syria,-1.268432242722154,-1.8768973008902416,0.44618979603430353,110,6
north_korea,-2.4205830688706063,-2.953203410822746,1.518679719883365,110,6
south_korea,-0.42533260238600973,1.481154396674389,0.4550525716552544,110,6
philippines,-2.3019359803979893,1.3853698884029508,-2.1778779942551405,110,6
brazil,-1.720713354267903,0.3932280693077996,0.6115187827654378,110,6
samoa,0.6356111897288164,1.1301358716537204,-0.041738281854876866,110,6
ireland,0.7871478761204573,2.0226288582450964,0.7234472399528128,110,6
greece,0.4699094757812078,2.9114414743150774,0.07532333803689259,110,6
egypt,-0.5821277298222459,0.30691789747902254,0.04104380828258529,110,6
poland,-0.717904750846969,2.793959313974938,-0.5343672449692929,110,6
somalia,-3.113361847861424,-0.9585090487519309,1.335958837734819,110,6
south_africa,0.7201565237097359,0.730200279021415,-0.4508787400290891,110,6
kuwait,-1.9963384119129126,0.5857184112403552,0.5735278478928607,110,6
panama,0.024675321378638752,0.7403351452015714,2.2189399595494845,110,6
italy,0.7897015177947073,2.4849011751774968,-1.5265664916285184,110,6
australia,0.5892130674432966,2.2524653077687455,-1.1231384281596053,110,6
ethiopia,0.248844758284733,1.1449395804996851,2.379736082491503,110,6
bosnia,-1.9288424369499604,0.6829916116339945,2.7231273230195043,110,6
chad,0.8304842821424298,-0.06062772028660668,1.1762472101644164,110,6
ukraine,0.6562261263226644,1.7718388305677364,0.7339340416811879,110,6
kenya,0.42244428852530874,0.1382175394944949,-0.1587820547144187,110,6
spain,-0.6479198334499955,0.31841426327514627,-0.602412461436672,110,6
zimbabwe,-2.4793656157750505,-1.3220870255185841,2.0661795672407752,110,6
netherlands,1.0662337441402734,1.5425854416434805,0.10794124529303216,110,6
liberia,-1.1457268830183667,-2.691903746267541,0.968274760836375,110,6
azerbaijan,-1.019415105334807,2.4705858341524687,0.7950744783309212,110,6
kosovo,-2.514727913496236,2.1142767595065526,0.9541152994974734,110,6
nigeria,-2.088575380741438,-1.6428507320602799,0.4925005774687106,110,6
uganda,1.4298786353508675,0.4436757357993559,0.20435632925846609,110,6
rwanda,-2.491357117824152,-0.847361486199252,-0.3479682859662216,110,6
macedonia,0.017608655912092028,1.905838262837188,0.6756429119558446,110,6
ecuador,-0.3766537293092959,0.2688111611621712,1.34293780849571,110,6
bangladesh,0.4710144876346976,0.13705016592416464,0.9753039040113015,110,6
armenia,-0.3202050233369063,1.212701882028431,1.1444655704163416,110,6
bolivia,-0.3332225895943902,-0.5430458444275711,0.6513376817675128,110,6
thailand,-0.14941518720243432,2.72293159717788,0.23754729612086498,110,6
guatemala,0.019821585798747075,-1.5344025211155539,0.23773003369739173,110,6
kazakhstan,0.4236576583797456,3.2335374971461857,0.4211560256724519,110,6
indonesia,-1.0150190378692239,0.11065889571077896,1.6925059094440849,110,6
congo,-2.671926776531597,0.4476081736594372,2.0936443554960023,110,6
argentina,-0.3619796205666134,0.035245377105918296,0.35516713804097827,110,6
bulgaria,1.4684805565937331,2.500318938407111,0.15816048289342602,110,6
cambodia,-0.5885976116628844,-0.4668327051916353,-0.4434808196350733,110,6
singapore,0.6499041840271894,1.8693748382758988,-0.07263535406350323,110,6
jamaica,1.8487325615187706,2.6126664609761816,-2.849621246192067,110,6
el_salvador,-1.1589923225997953,0.45751142598259065,-1.0919573374508877,110,6
estonia,-1.103008376747195,-0.28519372899268336,1.5633837331390488,110,6
romania,-0.7701563824487018,1.187720671258043,-0.061744324868225405,110,6
tanzania,0.28500042808527204,0.3865956907918107,-0.08604284608678461,110,6
new_zealand,0.0060518867668127784,1.7853687786928298,0.589191621859703,110,6
libya,-1.5082629074208536,-1.3215349279464323,-0.5887622387604219,110,6
albania,1.3472976818385418,1.681474059024153,0.48639894084294816,110,6
croatia,0.9241865721383973,1.0841271095027294,-0.646651863760401,110,6
switzerland,1.1637051935381653,0.9087963119684488,0.2730983744490037,110,6
belgium,0.05783707519241104,1.9376223743139007,-0.69725472731735,110,6
dominican_republic,-0.06074162968586232,2.9409318075824644,0.9060718882060507,110,6
malaysia,0.7500738361805298,0.1951364588107955,1.9773113922436176,110,6
denmark,-1.4987128947330175,-0.10953422613380169,-0.6749519394087589,110,6
austria,0.035412543670384995,1.0421424126797387,0.44469553545405993,110,6
lesotho,1.695018359462304,0.6212527793426765,0.4513412595620165,110,6
hungary,-0.1334876706012995,1.0188334016009897,-1.6432155949663483,110,6
morocco,-0.4448523335443909,1.587063025300141,0.9893727940041873,110,6
norway,2.0598774926815295,1.451413906203683,0.12341963227878495,110,6
belarus,-1.932172805185445,0.7281012586607523,-0.3640897814166902,110,6
honduras,0.2353314066600475,1.5894548467421372,1.3500596793882274,110,6
chile,1.5361650984067539,1.387566825724416,1.0163587296046317,110,6
ghana,2.314089612676651,2.306432678424667,0.49316858699618144,110,6
qatar,0.8741764514867776,1.6034484452246556,-0.9238053717681992,110,6
czech_republic,-1.41910206407916,-0.02359670327235791,1.75069318401305,110,6
nicaragua,-1.1491143717128531,0.016777742801553697,-0.4723845025182699,110,6
sweden,-0.10935911362520756,0.7370585641257659,-0.9659876330476195,110,6
lithuania,1.0143911422265681,1.0285701717058329,1.5206272328884183,110,6
united_arab_emirates,-1.5693385462730387,-0.3485208876270311,1.100718999530226,110,6
portugal,1.5102314070976257,1.373483357777181,-0.025706696315207365,110,6
moldova,-0.46564043011513945,1.2650703115701574,0.12024961744674531,110,6
liechtenstein,0.7250278513581477,2.4408055749654083,0.3241700968398111,110,6
iceland,-0.734754902164221,0.22118141611371026,0.7170183338800253,110,6
sri_lanka,-0.22665602041836988,0.7596150741911851,-0.14634023719719574,110,6
algeria,-2.1556440404864134,-1.4763640782866598,-0.28515868973094116,110,6
guinea,-2.1841243083733386,0.44218247355219736,-0.5305874566080448,110,6
costa_rica,1.3431338652176479,1.0799461152267862,0.75896232523879,110,6
yemen,-1.1154347308913084,0.4882243557125168,-0.8903807484182023,110,6
zambia,2.8911838147271127,1.858748549084192,0.6398295850908258,110,6
central_african_republic,-0.4050102350151317,0.47468500897987587,1.3229659844799557,110,6
yugoslavia,-2.60087344930965,0.08408576803514936,0.21737565151443228,110,6
niger,-1.284113743867247,0.012642262416310827,-1.4889603298842908,110,6
mongolia,-1.0365759725428365,2.0182560728966643,0.24765105241453012,110,6
sierra_leone,-1.207419964827415,1.2306769424383222,-0.8866213225253384,110,6
laos,-2.756043930301522,-0.7115983248535421,-0.619894514317853,110,6
guyana,2.2285128944279213,2.6398530291403737,-0.28635721188387814,110,6
bahrain,-1.3709419504565237,-1.001170466837395,0.7556341262215028,110,6
botswana,0.7206192622485674,0.9557456063430861,-1.0632143314976388,110,6
san_marino,1.3552044260137608,3.166676990133815,-0.13551361750219124,110,6
tunisia,-0.7177636687853352,1.0637769833713286,0.28560959728802343,110,6
grenada,-1.2995964538597857,-1.0965715622537584,-1.5171546276921317,110,6
micronesia,-0.9099730056435185,0.5954858681750732,3.239105352469942,110,6
bahamas,-1.9505219534299205,1.7642023495381869,-0.8890175888789019,110,6
finland,1.0589416212948504,1.9102672454246092,0.9408099869680953,110,6
swaziland,1.0258134878166347,2.3730302719569214,0.41519809518665024,110,6
slovenia,1.4109664891501137,2.507340016844936,0.1768391702267694,110,6
marshall_islands,0.15817307080882598,1.3899117176536961,-0.07744481132438875,110,6
east_timor,-0.10816665138599536,1.8817852379921334,-0.07118451981234004,110,6
nepal,-0.07524167034201718,-0.22048239630183064,-0.7328154429570721,110,6
slovakia,-0.5580227557453815,1.7757114435112757,-1.9483557061272552,110,6
bhutan,1.4648973672515646,3.6170184900550924,-0.8251793054350518,110,6
democratic_republic_of_the_congo,-1.3742121855357925,0.1449478891517517,0.7183648601465028,110,6
kyrgyzstan,0.510735666648433,2.0261140963702426,0.5268495178778125,110,6
barbados,0.9386748984879817,1.2069694394216017,-1.111949530444697,110,6
senegal,0.024638331716481034,0.8354606139070238,0.4322025835509814,110,6
mali,0.41650730717868506,-2.0791363139422008,-0.32396575797568883,110,6
namibia,2.284209531270292,0.8306956854984165,0.9759611416357963,110,6
eritrea,0.1787472523103651,1.5818230120696184,0.0664641139259127,110,6
latvia,0.6509638292058894,0.8852748481189079,0.9024006449313865,110,6
belize,-0.49680923039479546,1.0785292217668727,0.3133322175917926,110,6
uzbekistan,-0.9372765501994923,0.34086116359609403,-0.29723076663994846,110,6
malawi,0.23718019140544322,-2.6676688429790207,0.8359523053533104,110,6
luxembourg,0.5458254033587224,1.9524350442878615,0.40915596105038465,110,6
angola,-2.1172336874613267,0.24475468424956778,-0.33615091076870596,110,6
turkmenistan,-1.3728779558763982,1.1839460533187727,0.5156044581433495,110,6
oman,0.6819139788020481,2.5091664597423047,-0.20625262900518274,110,6
djibouti,0.5641657282057603,0.19322475250157403,0.26999355373577977,110,6
uruguay,1.4435437791252654,0.7099083961980448,0.46396732187238376,110,6
ivory_coast,-0.25084212399032535,0.39803664359303553,-1.4441317444984145,110,6
cape_verde,-0.22010238604856291,0.6796321415318974,0.4221739392736205,110,6
mozambique,0.631150235418577,0.8540456470877428,-0.09528144452711317,110,6
trinidad_and_tobago,1.264264316814698,1.6495109368361927,0.8100907506618807,110,6
solomon_islands,0.5970045636145318,2.272905982008286,-0.033668979054162426,110,6
palau,0.46196871534782225,1.431645422820991,-0.42368664159139274,110,6
fiji,-0.22739520194481233,-0.17884868321228195,-0.8582223163126546,110,6
equatorial_guinea,-1.419761249787608,0.2577091859235993,1.0358600467572476,110,6
vanuatu,0.7532142564043288,0.3119878644168594,0.27986202921096925,110,6
paraguay,0.3945541334278017,0.9519638754949946,0.2650807175127925,110,6
cameroon,1.6909368223971148,0.8002836801818932,-1.7397029426335946,110,6
papua_new_guinea,0.02671388759074464,0.14347075818752802,0.07327008287972869,110,6
benin,2.4752539673443255,2.124387256253013,-0.6901979768165487,110,6
burundi,-0.674665799341117,-0.5913793499314483,-0.37586285530324665,110,6
iraq,-2.694524461541839,-0.8688662511802991,1.1194320177922494,110,7
afghanistan,-2.437833175818393,-0.78185773297833006,1.0102651004780563,110,7
georgia,3.2834785673990163,2.550933276808901,2.466194390544301,110,7
mexico,1.6301174222145665,-0.0570136243818153,2.2780148770596167,110,7
china,-2.2212195856614994,-1.184075255144408,2.361032737318613,110,7
iran,-2.7142924206223293,-0.48140229884842944,1.4801847888376942,110,7
israel,1.0942163672786258,0.6105208281682916,1.0002976175660288,110,7
vietnam,-2.5015544258239593,0.016088408248307984,1.0518926689735115,110,7
india,-0.21886498779518912,0.6630477456606231,2.6701796560752524,110,7
russia,-1.071000728523196,-1.8657136623050548,1.4757072880994515,110,7
colombia,0.339784962325646,-0.5249246667956227,2.0640674766871316,110,7
canada,1.3910668707763474,-0.8387653257484733,1.1386144427174127,110,7
united_kingdom,-0.27426315067615165,2.4171854469895555,0.13973343844579134,110,7
peru,0.9693383285372098,-1.3602737945366863,2.0670988307929012,110,7
pakistan,-0.983189823993003,-0.030622565998919337,1.6878675856495666,110,7
germany,-1.5561079936958362,0.4218262870547589,-1.1050304191549813,110,7
sudan,-1.274325733536829,1.4971818426744121,2.2380562236483255,110,7
saudi_arabia,-1.266106660673577,-1.4509791662165326,2.060795243432915,110,7
japan,-1.435000680758986,-0.6163709907801538,1.1607838945170634,110,7
france,-0.5300692817586085,1.8388938874028282,-0.29683046079405684,110,7
cuba,-1.2752813432711636,-0.9585249895541593,-0.9574949871347033,110,7
jordan,2.4062889715804774,2.130583938904633,-0.7853180501758406,110,7
taiwan,-0.2265679192593948,1.6757386224915733,1.844554882431395,110,7
myanmar,-1.4328928110649821,0.7933879341127086,1.6484310321060702,110,7
turkey,-0.44789367965784616,0.2623052474677277,1.684791856866547,110,7
lebanon,-1.2437847391451606,0.7512265811648566,2.6643960229850436,110,7
venezuela,-1.7390172358741538,-1.7910333957642166,2.2034663686405103,110,7
syria,-2.154377400618601,-1.9242672950709578,0.4433003067034732,110,7
north_korea,-2.9342163753003123,-2.931552101400974,2.4051815710123705,110,7
haiti,-0.3084282936723435,-2.0579231373846225,0.6654508273755487,110,7
cyprus,0.18623328008385293,0.21701556306296338,4.166364973646621,110,7
south_korea,0.12439765855367295,0.9156654191869037,2.3829541401902863,110,7
philippines,-1.9910919637912263,-0.11535795118344573,-1.9078612312269507,110,7
ireland,1.334649406327726,2.9184153644796282,0.9883428376058457,110,7
brazil,1.2228900794366708,-0.46781310318929287,1.6016861918127296,110,7
samoa,-0.8873538490589863,0.719678232119755,1.723295601916337,110,7
greece,-0.024273867202172634,1.848626620172656,0.3193961216482616,110,7
kuwait,-1.4966018219199209,0.3290255346663177,-0.43858516806559045,110,7
south_africa,0.8789338627143851,1.3929254351284948,0.44818150715061633,110,7
somalia,0.07974441507803914,-0.08333798796747985,0.630644639484479,110,7
egypt,0.3629701465479315,-0.32703087170981143,0.980018274087771,110,7
poland,0.8581197273975546,1.4364912889639034,-0.8307513651968889,110,7
italy,-0.05318566192725659,1.7618349486505962,-1.256627860890953,110,7
panama,0.15937731966597185,0.29406400010081074,1.2387303383553332,110,7
australia,0.9821546454432781,0.8249672407265652,-0.4595219097442991,110,7
ethiopia,0.26670423279168504,0.7706873867336486,1.5569598209640683,110,7
chad,2.307846619101912,0.6645157226689065,0.30009177961565897,110,7
zimbabwe,-2.7999442148640665,-1.2427782842047854,0.9056470679105271,110,7
ukraine,1.0445102830553215,0.8867002908282751,1.0114873956816268,110,7
netherlands,2.159503817936593,1.2456011969780596,0.9423495149311972,110,7
bosnia,-0.34973327084499833,0.5271196042324128,2.455770274032915,110,7
kenya,0.5812223611505731,0.09225169684285164,0.1719857832417904,110,7
kosovo,-2.099521088580289,0.7798455383244361,1.2457044915252251,110,7
liberia,-0.6394189491662509,-2.8367325874739686,-0.19325842942830118,110,7
azerbaijan,0.12474309343301869,0.7594990194526732,1.557816495240392,110,7
spain,-0.6083915156918127,-0.5046904169099878,-0.34214091082124104,110,7
rwanda,-1.94004104561893,-1.6027069796732236,-0.46429573937924734,110,7
bangladesh,0.2821904544162525,-1.3036361213751142,0.362341981679007,110,7
uganda,0.8851663865750563,1.0015086124825092,0.3995328378049333,110,7
indonesia,-0.126605315183044,-0.8920282441930263,2.337332456647955,110,7
nigeria,-0.477223722690529,-1.5967116923025948,1.432973812250087,110,7
guatemala,0.4023061657367119,-0.7715484979811655,0.02145306623696197,110,7
macedonia,0.4754128092678476,1.4568414241040046,0.3454637767435413,110,7
ecuador,1.7790383293570282,-0.7582508892085207,0.5801100227187616,110,7
thailand,1.0645901538682905,0.7323534591891357,0.3761279156761801,110,7
armenia,1.0162241364715787,0.660467111386883,0.5941695631387488,110,7
bolivia,0.976751671993463,-1.369551865991891,1.047913424684843,110,7
congo,-0.6939104926407159,0.17442908765079293,1.8169922210304659,110,7
kazakhstan,1.4139649977293198,0.824034642565877,0.8793006998312027,110,7
cambodia,-0.6369440381942229,0.13817285985832137,-0.5021739430301131,110,7
libya,-0.7345807595875619,-1.0634996098268725,-0.3234302679262937,110,7
bulgaria,2.138747118210795,1.2974651965297688,0.2854102384504596,110,7
argentina,0.3511478929836754,-0.02350085963020403,-0.28846267904210265,110,7
romania,0.1647614110481213,0.6524563782937497,-0.23204602258585752,110,7
croatia,1.8174293361511142,1.3233578296624433,-1.4453146613059933,110,7
albania,1.9510354866740547,-0.717861992216071,-0.33414667684837257,110,7
new_zealand,0.3289508728083753,1.0182589715597796,0.3878277547993259,110,7
singapore,0.9891087612745966,0.3317309735834412,-0.18069063550295292,110,7
norway,1.6629237812248354,1.828306380464116,0.32615398704690507,110,7
belgium,0.17988756340382828,1.1277533032493732,0.6172331281526388,110,7
jamaica,1.180589305887991,2.6791741228308936,-3.0869239403185995,110,7
malaysia,2.38058891807402,0.9308939482531602,1.5832248206123603,110,7
tanzania,1.828345774308198,-0.8236306402061888,-1.0574687558567795,110,7
ghana,1.9446186196478008,0.6854314195084616,-0.24854316407919827,110,7
hungary,-0.8370951984533156,0.3809508587986113,-2.0765186052868683,110,7
denmark,-0.5321583139311561,-0.4472794966982263,0.4856660973856145,110,7
el_salvador,-0.48435959922410815,0.20825065318882258,-1.2563472081714662,110,7
morocco,0.3882890372371869,1.732345401624716,-0.24717517831919408,110,7
dominican_republic,2.3173138266073674,1.776762481900382,1.0432354264145012,110,7
lesotho,1.960121802978523,1.1219728114924217,-0.26556760935568224,110,7
estonia,-0.016398690638009274,-1.924725746749026,1.278508736687567,110,7
nicaragua,0.44340725869687764,-0.7732482815437115,0.7654979220801981,110,7
chile,1.8628611456028226,0.9315046348518378,1.3217073703791002,110,7
switzerland,1.5160319097755692,0.05129141333134331,0.34629823293471057,110,7
honduras,1.7653369175584255,1.0095860940946182,-0.03210473916667414,110,7
sweden,-0.3515310794361714,0.16788691768014496,-1.0563267950490995,110,7
austria,0.9646751252060762,-0.41696000906108427,0.10421548580500861,110,7
qatar,0.10349957374093945,1.8960939857824706,-2.2717145713754294,110,7
czech_republic,0.7288063315808544,-1.0480668609342303,1.9320942403691985,110,7
algeria,-1.1519656256145308,-1.4859900920929834,-0.183426168861485,110,7
lithuania,1.8291352089102713,0.8922322182310691,0.7375380191871775,110,7
portugal,1.6207135694359414,0.2913631318676307,-0.3532467169565959,110,7
united_arab_emirates,-1.1127689987493057,-0.5249773971083636,-0.13358597132392805,110,7
liechtenstein,1.5355877447713195,1.8699803207375725,1.021266357128071,110,7
belarus,-0.23178474520991824,0.18175791339751257,0.30453961846262745,110,7
